"","Title","freq"
"7673","이별%by%화요비",2
"7674","이별사랑%by%이영현",2
"7675","이세상 살아가다 보면%by%이문세",2
"7676","이어폰을 나눠 끼고%by%음란소년",2
"7677","이젠 보낸다%by%노을",2
"7678","이즐께%by%참깨와 솜사탕",2
"7679","인생은 아름다워%by%달콤한 소금",2
"7680","인연%by%이승철",2
"7681","일기%by%버즈(Buzz)",2
"7682","일요일 아침%by%포츈 쿠키(Fortune Cookie)",2
"7683","잊혀진다는 거%by%노을",2
"7684","자꾸 그대가 생각나 (With 유발이의 소풍, 진완)%by%셀로판리버(Cellophane River)",2
"7685","자꾸 눈길이 가%by%오! 부라더스(Oh! Brothers)",2
"7686","작은 청혼%by%소란(Soran)",2
"7687","작은아이 (Live)%by%바닐라시티(Vanila City)",2
"7688","잘 지내%by%조정치",2
"7689","잘못%by%비스윗(Besweet)",2
"7690","잘생겼잖아 (SKT 잘생겼다 송 '이정재, 전지현 편')%by%갈릭스(Garlixx)",2
"7691","잘자, 좋은 꿈 꿔 (feat. Emgee)%by%젠(Zen)",2
"7692","잘자요 아침까지%by%송희원",2
"7693","잘해봐%by%일기예보",2
"7694","잠깐만요 (Acoustic)%by%로맨틱멜로디초비",2
"7695","잠든 널 포켓속에 (House)%by%솔리드(Solid)",2
"7696","잠들때 까지%by%네스티요나(Nastyona)",2
"7697","잠못드는 밤 비는 내리고 (feat. Funny Funkiz)%by%이재훈 ",2
"7698","잠시 길을 잃다 (feat. 치열)%by%공일오비(015B)",2
"7699","잠시 스쳐갈 뿐%by%재주소년",2
"7700","잡음%by%에피톤 프로젝트(Epitone Project)",2
"7701","적당한 선%by%NY 물고기",2
"7702","절망에 관하여%by%신해철",2
"7703","접속%by%김사월",2
"7704","정말 고마워서 만든 노래%by%옥상달빛",2
"7705","정말 많이%by%김동욱 (2011)",2
"7706","제발%by%정지찬 [원모어찬스]",2
"7707","조금 다르다는 이유로%by%NY 물고기",2
"7708","조금씩 다가와줘%by%야광토끼(Neon Bunny)",2
"7709","조조 할인 (duet with 이적)%by%이문세",2
"7710","종로에서 명동까지 (feat. 서영은)%by%노블레스(Noblesse)",2
"7711","좋은 날%by%박태영 [보이스 코리아]",2
"7712","좋은 하루에요, 지금은 뭘해요?%by%더필름(The Film)",2
"7713","좋은날%by%유리상자",2
"7714","좋은놈%by%BGH to",2
"7715","주변인 (Song ver.) (feat. Zico Of 블록버스터)%by%정슬기",2
"7716","주변인%by%아웃사이더(Outsider)",2
"7717","지금은 새벽 3시 반%by%화이트(W.H.I.T.E.)",2
"7718","지나가네요%by%정재욱",2
"7719","지난 겨울 (feat. 엄정화) (Christmas ver.)%by%김장훈",2
"7720","지난 슬픔 버리고 (A Whiter Shade Of Pale 중 삽입)%by%쿨(COOL)",2
"7721","지상에서 영원으로%by%정경화",2
"7722","지옥으로 가버려%by%김사월X김해원",2
"7723","지워진다%by%김종국",2
"7724","진달래%by%미선이",2
"7725","진담%by%조규찬",2
"7726","질투 나잖아%by%라임어택(RHYME-A-)",2
"7727","집앞이야 나와 (feat. 대호)%by%드로플렛(Droplet) [리퀴드]",2
"7728","집으로 가는 길%by%leeSA(리싸)",2
"7729","집이 돼줄게%by%범키(Bumkey)",2
"7730","징글징글 (feat. 마리오, 에이맨)%by%포미닛(4minute)",2
"7731","차마%by%펄스데이(Pearl's Day)",2
"7732","차우차우 (feat. Bizzy)%by%윤건",2
"7733","착한 내 친구%by%이승환",2
"7734","참 이상한 날이야%by%소란(Soran)",2
"7735","참 좋은 말 (25회 창작동요제 대상곡)%by%Unknown",2
"7736","찻잔%by%산울림",2
"7737","찾아온다%by%해브어티(Have A Tea)",2
"7738","천천히%by%클린치(Clinch)",2
"7739","철부지 (Vocal By SoulOne)%by%스테이튠(Stay Tune)",2
"7740","첫눈이 오면%by%이지연",2
"7741","첫사랑 (feat. 지누)%by%토이(Toy)",2
"7742","첫사랑의 일기장 (feat. 스타 러브 피쉬)%by%어쿠스틱 콜라보(Acoustic Collabo)",2
"7743","청춘 (feat. 옥상달빛)%by%타바코쥬스(Tobacco Juice)",2
"7744","청춘%by%산울림",2
"7745","청혼 (드라마 '장난스런 키스' 삽입 원곡)%by%안녕 바다",2
"7746","추억 만들기%by%린(LYn)",2
"7747","추카해요%by%이문세",2
"7748","춤추는 기분 (feat. B.O)%by%네이쳐(Nature)",2
"7749","춤추는 나무%by%이기찬",2
"7750","친구 아닌 남자로%by%이석훈 [SG워너비]",2
"7751","친구%by%S.E.S.",2
"7752","친구는 그만해 (With STi)%by%술제이 인 어메이징 뮤직(Sool J In Amazing Music)",2
"7753","친구로 남기엔%by%김원준",2
"7754","친구에서 연인이 되기까지 (feat. 먼데이키즈, 백지영)%by%걸프렌즈(Girl Friends)",2
"7755","친구에서 연인이 되기까지%by%쿨(COOL)",2
"7756","친한 사이%by%레이디 제인(Lady Jane)",2
"7757","카라멜 커피 (Talk To Me)%by%소녀시대",2
"7758","칼리지 부기%by%9와 숫자들",2
"7759","캐롤메들리 Feliznavidad (Remix) %by%코요태",2
"7760","캐롤메들리 루돌프 사슴코 (Remix) %by%코요태",2
"7761","캐롤메들리 스키장에서 (Remix) %by%코요태",2
"7762","커플링%by%밀크티(Milktea)",2
"7763","클래식 (Piano ver.)%by%KCM",2
"7764","키스미 달링 (feat. 골드 Of 게리골드스미스)%by%신건",2
"7765","태양을 피하는 방법%by%비(Rain)",2
"7766","텔레파시%by%윤하(Younha/ユンナ)",2
"7767","퇴근길 봄바람%by%비트윈어스(Between Us)",2
"7768","투게더%by%DJ DOC",2
"7769","투셰모나모 (Touche Mon Amour)%by%윈터플레이(Winterplay)",2
"7770","튤립 (Re-Recording)%by%로지 피피(RossyPP)",2
"7771","티모시의 Shall We Dance (Remix)%by%티모시",2
"7772","퍼피%by%전기뱀장어",2
"7773","편지 (feat. 정은)%by%배치기",2
"7774","평화로운 세상%by%터보(Turbo)",2
"7775","푸념%by%이승환",2
"7776","푸른 날 (Blue Day)%by%옥수사진관",2
"7777","푸른새벽%by%푸른새벽",2
"7778","푸른자살%by%푸른새벽",2
"7779","풋사과 (feat. 정일훈 Of BTOB)%by%현아 [포미닛]",2
"7780","프로포즈%by%써클(Circle)",2
"7781","프로포즈%by%이동건",2
"7782","피아노 5중주 퓨전힙합 'Good Morning'%by%스티(STi)",2
"7783","피크닉 데이%by%서영은",2
"7784","피크닉%by%차태현",2
"7785","피핑 톰%by%아침(Achime)",2
"7786","하고 싶었어%by%거미",2
"7787","하나 (HANA)%by%더필름(The Film)",2
"7788","하루%by%심현보",2
"7789","하루의 끝에%by%유발이의 소풍",2
"7790","하루종일 (24-7) (feat. 태완 Aka C-Luv)%by%주석(Joosuc)",2
"7791","하비샴의 왈츠 (Miss Havisham's Walts)%by%박정현",2
"7792","하얀 거리에서 (feat. Soulman)%by%노블레스(Noblesse)",2
"7793","하이힐%by%박혜경",2
"7794","하지만 돌아와줘%by%앤(Ann)",2
"7795","하쿠나마타타%by%세렝게티(Serengeti)",2
"7796","恨(한) (悲 愛 來)%by%얀(Yarn)",2
"7797","한겨울의 숨바꼭질%by%티아라(T-ara)",2
"7798","한낮의 천문학%by%가을방학 김재훈",2
"7799","한번뿐인 인생%by%더 콰이엇(The Quiett)",2
"7800","한사람을 위한 마음%by%이승환",2
"7801","할머니와 빨간 스웨터%by%여행스케치",2
"7802","해변의 여인 (Remix)%by%쿨(COOL)",2
"7803","해운대 연가 (Remix)%by%전철",2
"7804","해피엔딩%by%이승기",2
"7805","햇살이 아파 (With 한소현 Of 3rd Coast)%by%스탠딩 에그(Standing Egg)",2
"7806","행복하라고 Part 2 (feat. 우재 Of 타이푼)%by%태사비애",2
"7807","행복한 나를%by%t윤미래",2
"7808","행복한 이 밤%by%황혜정",2
"7809","행운%by%나윤권",2
"7810","향기%by%키비(Kebee) [이루펀트]",2
"7811","허공%by%조용필",2
"7812","헤븐 (단 한번의 사랑)%by%언니네 이발관",2
"7813","헤어져 (Acoustic ver.)%by%애즈 원(As One)",2
"7814","헤어지기 좋은 날%by%리즈(Leeds)",2
"7815","헤어지는 날%by%여하",2
"7816","헤어진 만큼%by%이뉴(Enue)",2
"7817","헨델%by%엔알지(N.R.G)",2
"7818","현대연애백서%by%트레스패스(Trespass)",2
"7819","혜야 (Y Si Fuera Ella)%by%샤이니(SHINee)",2
"7820","혼자가 아니야%by%자우림(Jaurim)",2
"7821","혼자서 하는 그 말%by%이지혜",2
"7822","혼잣말%by%김장훈",2
"7823","화려한 싱글 (Original ver.)%by%양혜승",2
"7824","후회 王 (feat. 김연우)%by%윤종신",2
"7825","후회가 싫다%by%김범수",2
"7826","흑백사진%by%전자양",2
"7827","흔적%by%엑스오(XO)",2
"7828","흩날리다.. (Interlude)%by%어반 자카파(Urban Zakapa)",2
"7829","흩어져 (Eternal Sunshine)%by%은표",2
"7830","희망%by%김동률",2
"7831","""좋은 하루에요, 지금은 뭘해요?"" #4 (feat. 김중우 Of 커먼그라운드, 동근 Of 푸딩, 유종호, 하유진, 권영찬)%by%더필름(The Film)",1
"7832","(Bonus Track) Voice Mail (Korean ver.)%by%아이유(IU)",1
"7833","(Bonus Track) Voice Mail (Korean Ver.)%by%아이유(IU)",1
"7834","...사랑했잖아... (2014 Live ver.)%by%린(LYn)",1
"7835","...사랑했잖아... Part.2%by%린(LYn)",1
"7836","?곌껐怨좊━ (SMTM Remix) (feat. Masta Wu??San E??Swings??YDG & MC Meta)%by%ILLIONAIRE RECORDS(일리네어 레코즈)",1
"7837","[Y] (feat. 씨엘)%by%모노 다이어리(Mono Diary)",1
"7838","[대상] 사랑 했는지%by%허민",1
"7839","[장려상] 미안해요%by%김영훈",1
"7840","∽%by%조규찬",1
"7841","010-7120-7984%by%태사비애",1
"7842","06월 June-행운이 함께 하길%by%조이프로젝트(ZOY Project)",1
"7843","1:03%by%넬(Nell)",1
"7844","10 Minutes%by%이효리",1
"7845","11월 그 저녁에%by%어떤날",1
"7846","12 O'clock%by%Club505(클럽505)",1
"7847","12월, 겨울, 바다 (feat. 타인)%by%디피(DP)",1
"7848","16/20 (열여섯 스물)%by%주주 클럽(Juju Club)",1
"7849","1974 Way Home%by%Mondo Grosso(몬도 그로소)",1
"7850","1년 정거장%by%G-DRAGON",1
"7851","2 Become 1%by%플라이 투 더 스카이(Fly To The Sky)",1
"7852","2 대 8 (Beatrappa Remix)%by%이범학",1
"7853","24시간후%by%투빅(2BiC)",1
"7854","25%by%옥상달빛",1
"7855","29%by%류석원",1
"7856","2년 6개월%by%유영석",1
"7857","2번째 고백%by%먼데이 키즈(Monday Kiz)",1
"7858","2번째 만남%by%헬프미(Help Me)",1
"7859","3X4%by%가을방학",1
"7860","3月31日 (내겐 그대 뿐이죠..)%by%소울스타(Soulstar)",1
"7861","3월의 마른 모래%by%가을방학",1
"7862","4시 20분%by%마이 앤트 메리(My Aunt Mary)",1
"7863","5月%by%정원영",1
"7864","5월의 당신은%by%Lucia(심규선)",1
"7865","5월의 연인%by%서영은",1
"7866","6년전 오늘 (With Lyn)%by%김태우",1
"7867","6월 이야기%by%자우림(Jaurim)",1
"7868","6월의 꿈%by%더 원(The One)",1
"7869","7989 (duet with 태연 Of 소녀시대)%by%강타",1
"7870","7년간의 사랑%by%김현정",1
"7871","7월의 멜로디%by%줄라이(July) [뉴에이지]",1
"7872","831%by%리쌍(Leessang)",1
"7873","8dayz (feat. 용준형 Of Beast)%by%메건리(Megan Lee)",1
"7874","9월 12일%by%비(Rain)",1
"7875","A Lazy Day%by%홀리 가든(Holly Garden)",1
"7876","A Walk (산책)%by%스타아트(Starart)",1
"7877","Adios (feat. 미스터 타이푼 (Mr.Tyfoon))%by%은지원",1
"7878","Alcoholic (Piano ver.)%by%아워멜츠(Hourmelts) ",1
"7879","All Of You%by%송영주(JuJu Song)",1
"7880","All The Things You Are%by%김민석 [트리오로그]",1
"7881","Always Awake%by%재지팩트(Jazzyfact)",1
"7882","Always I...%by%디바(Diva)",1
"7883","Always With You (Duet ver.)%by%투나잇(Tonight)",1
"7884","Always%by%강우진",1
"7885","Always%by%리사(Lisa)",1
"7886","Amazing Love (duet with 황찬희) (드라마 '내사랑 누굴까')%by%김범수",1
"7887","Anystar (애니스타) (feat. 이준기)%by%이효리",1
"7888","April (Eng ver.)%by%해이(Hey)",1
"7889","April Dance%by%푸딩(Pudding)",1
"7890","April%by%장윤주",1
"7891","As U See (feat. 이정)%by%소울 트로닉(Soul Tronik)",1
"7892","Astral Plane%by%써드코스트(3rd Coast)",1
"7893","Autumn Leaves%by%솔리스츠(Solist)",1
"7894","Azalea%by%보아(BoA)",1
"7895","Baby (inst.)%by%소울원(Soul One)",1
"7896","Baby Baby%by%엔오케이(NOK)",1
"7897","BaBygirl%by%더 레이(The Ray)",1
"7898","Backer%by%사비나앤드론즈(Savina & Drones)",1
"7899","Be Mine%by%Lucia(심규선)",1
"7900","Be My Guest (Jazz ver.) (feat. 이아람)%by%제이에이(JA)",1
"7901","Be My Woman%by%원티드(Wanted)",1
"7902","Beautiful Day%by%정키(Jung Key)",1
"7903","Beautiful Goodbye%by%에프엑스(f(x))",1
"7904","Because I Love You%by%투나잇(Tonight)",1
"7905","Bedhead (헝클어진 머리)%by%송용창 쿼텟",1
"7906","Better Than Yesterday (feat. Mr.Room9, 배치기, KTCOB, MC BK, Outsider, P-Masta)%by%MC 스나이퍼(MC Sniper)",1
"7907","Better Together%by%타루(Taru)",1
"7908","Beyond The Wall (feat. Supreme Team)%by%다이나믹 듀오(Dynamic Duo)",1
"7909","Blah Blah%by%타루(Taru)",1
"7910","Bless My Name (Tic Tac Toe 제작위원회 - Tic Tac Toe 엔딩)%by%시드 사운드(SID-Sound)",1
"7911","Blue 923%by%러브홀릭(Loveholic)",1
"7912","Blue Christmas%by%전람회",1
"7913","Bow Wow%by%아이돌(Idol)",1
"7914","Brazilian Cafe%by%에스제이(SJ) [Jazz]",1
"7915","Breezy (inst.)%by%롤러코스터(Rollercoaster)",1
"7916","Bring Me Down (라끄베르 광고 - 김연아 주연)%by%Lenka(렌카)",1
"7917","Brutal Treatment (Part.I) (feat. Kebee & The Quiett) (Produced By The Quiett)%by%화나(FANA)",1
"7918","BTD (Before The Dawn)%by%인피니트(Infinite)",1
"7919","But...%by%제이엔씨(JNC)",1
"7920","Buy Myself A Goodbye%by%희영(Hee Young)",1
"7921","By My Side%by%보니(Boni)",1
"7922","Call Ma Name%by%무가당(舞歌黨)",1
"7923","Can U Smile (Broadcasting ver.)%by%인피니트(Infinite)",1
"7924","Cappuccino (Acoustic ver.)%by%윤한(Yoonhan)",1
"7925","Carnival Amour%by%자우림(Jaurim)",1
"7926","Cavatina%by%Youn Woo Park Trio(박윤우 트리오)",1
"7927","Change%by%조장혁",1
"7928","Changeable Love%by%아키버드(Aquibird)",1
"7929","Chocolat%by%이지(EG)",1
"7930","Choose My Life%by%S.E.S.",1
"7931","Christmas Day%by%노이즈(Noise)",1
"7932","Chu Chu%by%스피넬(SpinEL)",1
"7933","Click Me (2013) (feat. Dok2)%by%Zion.T",1
"7934","Close To You%by%재지팩트(Jazzyfact)",1
"7935","Close Your Eyes%by%선데이 선셋(Sunday Sunset)",1
"7936","Cold Blood%by%못(Mot)",1
"7937","Constantly Vanishing Me%by%빅 베이비 드라이버(Big Baby Driver)",1
"7938","Count On Me (Acoustic ver.)%by%이기찬",1
"7939","Crispy Paradise%by%고은(Goeun)",1
"7940","Cry%by%오종혁(OJ)",1
"7941","Dancing With You%by%나윤선",1
"7942","Date (My Boy)%by%카라(Kara)",1
"7943","Day By Day (좋은일만 생각하기)%by%소녀시대",1
"7944","Day By Day 2012 (feat. 버벌진트)%by%애즈 원(As One)",1
"7945","Dead End%by%이적",1
"7946","Dead Phone%by%리쌍(Leessang)",1
"7947","Deep In A Dream (Outro) %by%크루셜스타(Crucial Star)",1
"7948","Desperado (Eagles)%by%임재범",1
"7949","Do It..%by%거미",1
"7950","Do Me%by%샛별",1
"7951","Do%by%슈프림팀(Supreme Team)",1
"7952","Don't Cry%by%박봄",1
"7953","Dooberap%by%더 멜로디(The Melody)",1
"7954","Dreamming%by%클릭비(Click-B)",1
"7955","Drink In The Morning (feat. Swings)%by%케이준(K Jun)",1
"7956","Echo%by%소녀시대",1
"7957","Electronic Girl (feat. Sugar Flow)%by%허밍 어반 스테레오(Humming Urban Stereo)",1
"7958","Elnino Prodigo%by%윈디시티(Windy City)",1
"7959","ELVIS%by%에이오에이(AOA)",1
"7960","Emotion%by%유채영",1
"7961","Empty Words%by%골든팝스(Golden Pops)",1
"7962","Eridanus%by%두번째 달",1
"7963","Ever After%by%지선(Jisun) ",1
"7964","Ever Forever Whenever%by%곽윤찬 With Brian McKnight",1
"7965","Everyday (feat. 박현일)%by%메이크라인(Makeline)",1
"7966","Everything (feat. 리쌍)%by%윤건",1
"7967","Everything%by%더블에스501(SS501)",1
"7968","Excuses (feat. MYK)%by%에픽 하이(Epik High)",1
"7969","Express 999%by%소녀시대",1
"7970","Falling (삼성 '애니콜' 광고)%by%Le Blanc & Carr(르 블랑 & 카)",1
"7971","Fan Cake (팬케잌)%by%하리(Hari)",1
"7972","FANTASY%by%진보(Jinbo)",1
"7973","Feel Good Music%by%드렁큰 타이거(Drunken Tiger)",1
"7974","Fiesta (Daishi Dance Remix) / Daishi Dance%by%클래지콰이(Clazziquai)",1
"7975","First Kiss%by%포맨",1
"7976","Fly Again (MBC 드라마 '9회말 2아웃' OST)%by%별",1
"7977","Fly Away%by%테이크(Take)",1
"7978","Fly%by%윤하(Younha/ユンナ)",1
"7979","For You (Acoustic ver.)%by%MC 스나이퍼(MC Sniper)",1
"7980","Fortunate (feat. Joosuc)%by%애즈 원(As One)",1
"7981","French Virgin Party%by%Glen Check(글렌체크)",1
"7982","Full Speed Ahead%by%화나(FANA)",1
"7983","Funny How Love%by%스위티(Swi.T)",1
"7984","G.D.M%by%M.I.B(Most Incredible Busters)",1
"7985","Gentle Rain%by%해랑(Haerang) [재즈]",1
"7986","Golden Compass%by%전영세 트리오",1
"7987","Good Afternoon (feat. Paloalto)%by%소울라이츠(Soulights)",1
"7988","Good Bye%by%베란다 프로젝트(Verandah Project)",1
"7989","Good Day%by%카라(Kara)",1
"7990","Good Night Sweet Heart%by%에레나(Elena)",1
"7991","Goodbye Ceremony%by%바나나보트(Banana Boat)",1
"7992","Goodbye My Love%by%이수영",1
"7993","Goodbye Summer (f(Amber+Luna+Krystal) (feat. D.O. Of EXO-K))%by%에프엑스(f(x))",1
"7994","GRACE%by%이수영",1
"7995","Growing Process%by%최고은",1
"7996","Happy People (feat. Soulman)%by%피타입",1
"7997","Happy Song%by%서브웨이(Subway)",1
"7998","HAPPY TOGETHER%by%박효신",1
"7999","Harp Song (Album ver.)%by%센티멘탈 시너리(Sentimental Scenery)",1
"8000","Heart Storm%by%솔튼페이퍼(SALTNPAPER)",1
"8001","Hello ('눈의여왕' 삽입곡)%by%소규모 아카시아 밴드",1
"8002","Hello%by%레이디 제인(Lady Jane)",1
"8003","Here For You%by%빅 베이비 드라이버(Big Baby Driver)",1
"8004","Hero%by%김소리",1
"8005","High Romance (Vocal By Deb)%by%페퍼톤스(Peppertones)",1
"8006","Hocus-Pocus (feat. 효빈)%by%투엘슨(2LSON)",1
"8007","Honey%by%박진영",1
"8008","Hot 뜨거%by%원타임(1TYM)",1
"8009","Hunnit (Original ver.)%by%도끼(Dok2)",1
"8010","I'll Be There%by%동방신기(TVXQ!)",1
"8011","I'll Cherish You (난 바람이 될거야...)%by%비욘드(Beyond)",1
"8012","I'm Gonna Stick With You (Guitar ver.) (feat. 효빈)%by%투엘슨(2LSON)",1
"8013","I'm Sorry%by%씨엔블루(CNBLUE)",1
"8014","I'm Yours%by%Script(스크립트)",1
"8015","I Believe (신승훈)%by%김조한",1
"8016","I Believe I Can Fly%by%정성하",1
"8017","I CAN'T FLY%by%Lucia(심규선)",1
"8018","I Decide (Piano Remix)%by%헤리티지(Heritage)",1
"8019","I Got You (Banana Flavor) (feat. 원써겐)%by%스티(STi)",1
"8020","I Like Chopin%by%Gazebo(가제보)",1
"8021","I Love Paul%by%장재인",1
"8022","I Love You (Rap ver.) (feat. 타블로)%by%나비(Navi)",1
"8023","I Love You Mou%by%가리나 프로젝트(Garina Project)",1
"8024","I Love You Song %by%쥬비(Jubi)",1
"8025","I Loved You%by%캐스커(Casker)",1
"8026","I Need To Be In Love %by%윈터플레이(Winterplay)",1
"8027","I Swear%by%S (강타, 신혜성, 이지훈)",1
"8028","I Wanna B%by%어른아이(Adultchild)",1
"8029","I Wish%by%오윤혜",1
"8030","If U Go Away (feat. 아우라)%by%코멘트라이즈(Commentlize)",1
"8031","Ignition (feat. 나윤권)%by%에픽 하이(Epik High)",1
"8032","Illusion%by%홀린(Hlin)",1
"8033","In Days Gone By%by%넬(Nell)",1
"8034","In My Pockets%by%모리(Morrie)",1
"8035","In My Room (Unplugged Remix)%by%샤이니(SHINee)",1
"8036","In Your Eyes%by%강타",1
"8037","Intro (inst.)%by%슈가볼(Sugarbowl)",1
"8038","Intro (이제 어디에)%by%걸(Girl)",1
"8039","Intropella%by%소울스타(Soulstar)",1
"8040","It's All Right%by%슬로우 쥰(Slow 6)",1
"8041","It's Alright, It's Allgood (feat. 윤미래[T])%by%바비 킴(Bobby Kim)",1
"8042","It's Okay (feat. 화요비)%by%언터쳐블",1
"8043","Jane's Diary%by%러브시티(LoveCity)",1
"8044","Java Jive%by%솔리스츠(Solist)",1
"8045","Jumpo Mambo%by%쿨(COOL)",1
"8046","JUNE & JULY%by%데미안더밴드(DEMIAN THE BAND)",1
"8047","June Ballad %by%윈터플레이(Winterplay)",1
"8048","June Song%by%나루(Naru) [솔루션스]",1
"8049","June%by%지플라(G.Fla)",1
"8050","Killer%by%베이비복스(Baby V.O.X)",1
"8051","Kiss And Tell%by%검정치마",1
"8052","Kiss Me%by%럼블 피쉬(Rumble Fish)",1
"8053","Kissing You%by%와이제이 패밀리(YJ Family)",1
"8054","Kissinterlude%by%재지팩트(Jazzyfact)",1
"8055","Know That (feat. 윤형빈)%by%하비티(HavyT)",1
"8056","La Puerta%by%진선(JinSun)",1
"8057","Last Arpeggios (드라마 '커피프린스 1호점' 삽입곡)%by%푸른새벽",1
"8058","Lazenca, Save Us%by%신해철",1
"8059","Lazy Sunday Morning%by%클래지콰이(Clazziquai)",1
"8060","Lemon Tree%by%Fool's Garden(풀스 가든)",1
"8061","Let It Snow%by%나윤권",1
"8062","Let Me Love U%by%도끼(Dok2)",1
"8063","Lie%by%가비엔제이(Gavy N.J.)",1
"8064","Life (feat. 조PD, 이하늘, JP, Masta Wu)%by%싸이(Psy)",1
"8065","Life Is Tab%by%슈퍼스타 K 2",1
"8066","Life Story (feat. Jinbo)%by%리오 케이코아(Leo Kekoa)",1
"8067","Like Jazz%by%조아혜",1
"8068","Lilly%by%좋아서 하는 밴드",1
"8069","Little Animal%by%트램폴린(Trampauline)",1
"8070","Lonely Christmas%by%투빅(2BiC)",1
"8071","Look At Me%by%최예나",1
"8072","Losing My Love%by%버벌진트(Verbal Jint)",1
"8073","Love's A Choice (feat. Alanna Stewart)%by%Blee(블리)",1
"8074","Love (feat. 승희 From Brave New Girl Group)%by%일렉트로보이즈(ELECTRO BOYZ)",1
"8075","Love Box (Korean ver.)%by%더 멜로디(The Melody)",1
"8076","Love Diary%by%노블레스 ＆ 어쿠스틱콜라보 ",1
"8077","Love Is (feat. T, 권기범)%by%다이나믹 듀오(Dynamic Duo)",1
"8078","Love Is On (Smooth ver.)%by%소울맨(Soulman)",1
"8079","Love Is Understanding (feat. 임정희)%by%윈디시티(Windy City)",1
"8080","Love Love Love (Remix)%by%애프터 스쿨(After School) ",1
"8081","Love Me Love Me%by%이지혜",1
"8082","Love Song (duet with Lyn)%by%팀(Tim)",1
"8083","Love Song%by%린(LYn)",1
"8084","Love Song%by%지플라(G.Fla)",1
"8085","Love Song%by%차가운 체리(Cold Cherry)",1
"8086","Love Story%by%차태현",1
"8087","Love Today (Original Song. Allegrow)%by%타루(Taru)",1
"8088","Love Virus%by%롤러코스터(Rollercoaster)",1
"8089","LOVE%by%백재아",1
"8090","Love, Life, Rap (feat. Gray)%by%피타입",1
"8091","Love, Love, Love.%by%백아연",1
"8092","Loveholic%by%러브홀릭(Loveholic)",1
"8093","Lovely Girl (feat. 양성, 샛별)%by%쿤타(Koonta)",1
"8094","Loving You%by%박기영",1
"8095","Loving You%by%지나(G.NA)",1
"8096","Loving You%by%코요태",1
"8097","Luv Party (feat. 장혜진) (Remastering)%by%스페이스카우보이(Space Cowboy)",1
"8098","Ma Girl (With 성수, Triump)%by%람다(Ramda)",1
"8099","Magic%by%시크릿(Secret)",1
"8100","Melody (feat. 길미)%by%후레쉬 보이즈(Fresh Boyz)",1
"8101","melody (Moderato)%by%크리스탈 [f(x)]",1
"8102","Midnight Moment%by%캐스커(Casker)",1
"8103","Mighty Fresh%by%마이티 마우스(Mighty Mouth)",1
"8104","MILK%by%에프엑스(f(x))",1
"8105","Mine Tonight (feat. Jinbo, Dok2)%by%프라이머리(Primary)",1
"8106","Misty (Live ver.)%by%고서이",1
"8107","Morning%by%조규찬",1
"8108","Morning%by%휘성",1
"8109","My Dream (inst.)%by%디아(Dia) [키스 & 크라이]",1
"8110","My Favorite Song (Korean ver.)%by%소규모 아카시아 밴드",1
"8111","My Funny Valentine%by%이은하",1
"8112","My Girl (feat. 애즈원)%by%신건",1
"8113","My Girl (두근두근 쿵쿵) (With 애즈원)%by%신건",1
"8114","My Lips%by%JUNIEL(주니엘)",1
"8115","My Love (feat. Jay Park)%by%도끼(Dok2)",1
"8116","My Romeo%by%이소라",1
"8117","My Son%by%김건모",1
"8118","My Soul (inst.) (Bonus Track)%by%줄라이(July) [뉴에이지]",1
"8119","My Sun%by%타루(Taru)",1
"8120","Never Forget (feat. 연호)%by%어반스페이스(Urbanspace)",1
"8121","Never Give Up (feat. Heritage)%by%방용국",1
"8122","Never Knew%by%S (강타, 신혜성, 이지훈)",1
"8123","New Day (feat. 조선아, 류병임)%by%세븐스 플로어(The 7th Floor)",1
"8124","Night Flying%by%타루(Taru)",1
"8125","Night%by%스웨덴세탁소",1
"8126","No One Else%by%아키버드(Aquibird)",1
"8127","Nobody%by%김동률",1
"8128","Not Today Not Tomorrow%by%15&(박지민, 백예린)",1
"8129","Nothing Better (서울무림전 OST ver.) (inst.)%by%정엽",1
"8130","Oh My God%by%15&(박지민, 백예린)",1
"8131","Oh! Happy Day%by%유승준",1
"8132","On My Way (feat. Zion.T)%by%도끼(Dok2)",1
"8133","One Night%by%DJ DOC",1
"8134","Onetime Bestseller%by%넬(Nell)",1
"8135","Only You (inst.)%by%2PM",1
"8136","Outro%by%프라이머리(Primary)",1
"8137","Over (feat. 가요코) (English ver.)%by%에디(Eddie)",1
"8138","Perfect Day%by%알케미스트(R★Chemist)",1
"8139","Peribanou%by%Savina Yannatou(사비나 야나투)",1
"8140","Please (feat. 하림)%by%토이(Toy)",1
"8141","Please Send Me Someone To Love%by%웅산",1
"8142","Polaroid%by%김형중",1
"8143","Pra Fazer Uma Cancao (To Make A Song / 빠라 빠젤 우마 깐싸옹)%by%푸디토리움(Pudditorium)",1
"8144","Pretty Girls (feat. 김새한길)%by%베이식(Basick)",1
"8145","Prime Time (feat. Lisa)%by%서인국",1
"8146","Promise%by%어쿠스틱 콜라보(Acoustic Collabo)",1
"8147","Radio 3:14%by%에이투씨(A2C)",1
"8148","Rain Darling (feat. 한소아)%by%토이멜라(Toymela)",1
"8149","Rain U%by%하이브리파인(HybRefine)",1
"8150","Rain%by%구혜선",1
"8151","Raining (feat. 디갈로, 김지희)%by%줄라이(July) [뉴에이지]",1
"8152","Raining In Amsterdam%by%이나래 [알앤비]",1
